#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2022ko Hasierako kreditua,2022ko Behin-betiko kreditua,Behartua
1145,2321,48005,,"Pobrezia energetikoaren kontrako plana, Gasteizen",40000.0,40000.0,0.0
1145,2321,48005,R,"Pobrezia energetikoaren kontrako plana, Gasteizen",0.0,22080.0,1329.77
1145,2321,48154,,Gurutze Gorria - Adinekoei laguntzea,77500.0,77500.0,58125.0
1145,2321,48154,R,Gurutze Gorria - Adinekoei laguntzea,0.0,19375.0,19375.0
1145,2321,48957,,Hitzarmena: Agle,40000.0,40000.0,0.0
1145,2321,48957,R,Hitzarmena: Agle,0.0,15000.0,15000.0
1145,2321,48977,,Hitzarmena: Save the Children,11724.0,11724.0,0.0
1145,2321,48977,R,Hitzarmena: Save the Children,0.0,2344.8,2344.8
1145,2322,22115,,Berariazko material teknikoa,30200.0,30200.0,14099.63
1145,2322,22619,,Kaleko heziketa,1048260.0,1048260.0,436775.0
1145,2322,22746,,Oinarrizko Gizarte Zerbitzuak zaintzea,414654.38,414654.38,174692.88
1145,2322,22759,,Lantegietako irakasleak,262569.7,262569.7,101997.21
1145,2322,22759,R,Lantegietako irakasleak,0.0,11340.78,61.35
1145,2328,12000,,Funtzionarioen oinarrizko ordainsariak,1272662.0,1272662.0,600466.35
1145,2328,12100,,Funtzionarioen ordainsari osagarriak,1472315.0,1472315.0,675815.43
1145,2328,14100,,Bestelako langileak,1076331.0,1076331.0,844761.25
1145,2328,16000,,"Gizarte Segurantza, enpresaren kontura",1116325.0,1116325.0,624238.69
1145,2328,16500,,"Elkarkidetzako kuotak, Udalaren kontura",51653.0,51653.0,23583.19
1150,2391,12000,,Funtzionarioen oinarrizko ordainsariak,95300.0,95300.0,41044.45
1150,2391,12100,,Funtzionarioen ordainsari osagarriak,118453.0,118453.0,44247.15
1150,2391,14100,,Bestelako langileak,1.0,1.0,8841.16
1150,2391,16000,,"Gizarte Segurantza, enpresaren kontura",60416.0,60416.0,32490.73
1150,2391,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2318.0,2318.0,1153.39
1150,2391,22696,,Euskal Fondoaren kuota,11237.4,11237.4,11237.4
1150,2391,22699,,Bestelako hainbat gastu,4000.0,4000.0,1392.0
1150,2391,22707,,Azterlanak eta lan teknikoak,33500.0,33500.0,0.0
1150,2391,22799,,Kanpoko beste zenbait lan,33500.0,91500.0,9730.74
1150,2391,23002,,Joan-etorrietako gastuak,10000.0,10000.0,2598.78
1150,2391,48200,,Garapenean laguntzeko dirulaguntzak,1784670.0,1706670.0,90911.74
1150,2391,48205,,Hitzarmena: Larrialdietarako Arabako Funtsa,135000.0,135000.0,135000.0
1150,2391,48206,,Hitzarmena: RASD-ren lagunen elkartea,320000.0,320000.0,0.0
1150,2391,48207,,Hitzarmena: Euskal Fondoa,207000.0,207000.0,0.0
1150,2391,48211,,Hitzarmena: GGKEen koordinakundea,24000.0,24000.0,0.0
1150,2391,48212,,Hitzarmena: AFANIS - oporrak bakean,17000.0,17000.0,0.0
1150,2391,48213,,Hitzarmena: bidezko merkataritza,70000.0,90000.0,70000.0
1150,2391,48215,,Hitzarmena: Afrika,20000.0,20000.0,20000.0
1310,9313,12000,,Funtzionarioen oinarrizko ordainsariak,151639.0,151639.0,68951.06
1310,9313,12100,,Funtzionarioen ordainsari osagarriak,195381.0,195381.0,94222.45
1310,9313,14100,,Bestelako langileak,87124.0,87124.0,31768.32
1310,9313,16000,,"Gizarte Segurantza, enpresaren kontura",108000.0,108000.0,43942.22
1310,9313,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7133.0,7133.0,3252.04
1510,1701,11000,,Kabineteko behin-behineko langileen ordainsariak,85216.86,85216.86,42957.66
1510,1701,14100,,Bestelako langileak,0.0,0.0,5826.28
1510,1701,16000,,"Gizarte Segurantza, enpresaren kontura",12866.0,12866.0,8209.58
1510,1701,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1559.0,1559.0,775.88
1510,1701,22004,,Kartografia eta proiektuak editatu eta erreproduzitzea,1000.0,1000.0,106.0
1510,1701,22205,,"Bilerak, hitzaldiak eta biltzarrak",2000.0,2000.0,135.0
1510,1701,22206,,Kanpo-ekintzak eta nazioarteko lankidetzak,3000.0,3000.0,2400.0
1510,1701,22603,,"Komunikazioa, itzulpena eta publizitatea",25000.0,25000.0,48.4
1510,1701,48101,,Hitzarmena: Mobility Lab,153000.0,153000.0,0.0
1510,1701,48101,R,Hitzarmena: Mobility Lab,0.0,123000.0,0.0
1510,1701,62630,,Software-lizentziak,50000.0,50000.0,0.0
1510,1701,87001,,Mobility Lab Fundazioa,0.0,30000.0,30000.0
1514,1701,12000,,Funtzionarioen oinarrizko ordainsariak,209834.0,209834.0,87631.46
1514,1701,12100,,Funtzionarioen ordainsari osagarriak,255504.0,255504.0,116941.18
1514,1701,14100,,Bestelako langileak,111526.0,111526.0,75771.08
1514,1701,16000,,"Gizarte Segurantza, enpresaren kontura",169297.0,169297.0,84017.24
1514,1701,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8949.0,8949.0,3894.8
152002,1331,60195,,Trafiko-segurtasuneko elementuak hobetzea,75000.0,75000.0,0.0
152002,1513,60921,R,Koroatzeko proiektua,0.0,76296.82,75933.15
152002,1533,21014,,Txorkoak,0.0,0.0,0.0
152002,1533,60102,,Irisgarritasuna hobetzea,10000.0,10000.0,0.0
152002,1533,60116,,Eraberritze eta asfaltatze integralak,1000000.0,1000000.0,443.33
152002,1533,60116,R,Eraberritze eta asfaltatze integralak,0.0,1717753.66,1526159.87
152002,1533,60117,,Haur-jolasen erreforma integralak,300000.0,300000.0,0.0
152002,1533,60118,,EU- Aldabe inguruan irisgarritasuna hobetzea eta ingurua oinezkoentzako bihurtzea,0.0,2859708.41,0.0
152002,1533,60121,R,"Florida parkea, haitzuloa",0.0,449464.1,0.0
152002,1533,60129,,Txirrindularien sare nagusia,70000.0,70000.0,0.0
152002,1533,60129,R,Txirrindularien sare nagusia,0.0,196649.72,0.0
152002,1533,60169,,EU - Mugikortasun elektrikoaren zentroa handitzea,0.0,6336757.33,0.0
152002,1533,60171,,Bizikletak aparkatzekoak eta bizikletentzako lonjak,75000.0,75000.0,0.0
152002,1533,60171,A,Bizikletak aparkatzekoak eta bizikletentzako lonjak,0.0,26953.68,0.0
152002,1533,60171,R,Bizikletak aparkatzekoak eta bizikletentzako lonjak,0.0,80000.0,0.0
152002,1533,60172,,EU - Bizikleta-aparkaleku seguruen sarea,0.0,505945.77,0.0
152002,1533,60189,,BJTen inbertsioak,0.0,748469.19,462202.0
152002,1533,60191,,EU - Erdi Aroko hiriguneko eta Zabalguneko kaleak edertzea,0.0,112572.57,0.0
152002,1533,60195,,EU- Ibilgailuentzako noranzko-seinaleak,0.0,266558.16,0.0
152002,1533,60198,,Espazio publikoko inbertsioen gida-plana,6000000.0,4303276.26,0.0
152002,1533,60198,R,Espazio publikoko inbertsioen gida-plana,0.0,679488.14,450030.11
152002,1533,60199,,Herrandarren kalea eraberritzea,0.0,485182.54,0.0
152002,1533,60201,,Erdi Aroko etxarteak berritu eta birgaitzea,75000.0,40442.19,0.0
152002,1533,60204,,EU- Etxarteak baliabide turistiko gisa berreskuratu eta egokitzea,0.0,106382.72,0.0
152002,1533,60506,A,Ariznabarrako aparkalekua,0.0,670.15,0.0
152002,1533,60907,,Vitoria-Gasteiz Green Mobility next,3760956.58,0.0,0.0
152002,1533,60910,,EU - mobility next funts europarrak,0.0,0.0,0.0
152002,1533,60922,,Bizikleta-gordailua,50000.0,50000.0,0.0
152002,1533,60922,R,Bizikleta-gordailua,0.0,39966.42,11989.92
152002,1533,60924,,Bidegorrien sarea handitzea,150000.0,150000.0,0.0
152002,1533,60924,R,Bidegorrien sarea handitzea,0.0,22750.36,22750.34
152002,1533,61121,,"Oroimenezko zentroaren ingurunea, bigarren eta hirugarren fasea",1200000.0,1200000.0,0.0
152002,1533,61121,R,"Oroimenezko zentroaren ingurunea, bigarren eta hirugarren fasea",0.0,999075.64,379364.01
152002,1533,61123,,"EU hegoaldeko erdialdeko superetxadia, Kanpokale Berria eta Aska kalea oinezkoentzat bihurtzea",0.0,1159566.63,0.0
152002,1533,62704,,EU  azken miliako banaketa jasangarrirako gune mikrologistikoa,0.0,844648.03,0.0
152002,1533,64304,,"Ordainsariak, azterlanak eta proiektuak",40246.9,40246.9,15207.28
152002,1533,64304,A,"Ordainsariak, azterlanak eta proiektuak",0.0,20166.68,0.0
152002,1533,64304,R,"Ordainsariak, azterlanak eta proiektuak",0.0,21578.32,0.0
152002,1533,64517,,Hirigunea biziberritzeko Bost Enparantza plana,0.0,500000.0,0.0
152002,1533,64517,R,Hirigunea biziberritzeko Bost Enparantza plana,0.0,1115206.79,274066.98
152002,1533,72000,,AFAren eta Udalaren arteko hitzarmena. A-4132 errepidea hobetzeko obrak,181100.36,208100.36,0.0
152002,1533,72000,R,AFAren eta Udalaren arteko hitzarmena. A-4132 errepidea hobetzeko obrak,0.0,24036.74,0.0
152002,1534,12000,,Funtzionarioen oinarrizko ordainsariak,1074270.0,1074270.0,504626.73
152002,1534,12100,,Funtzionarioen ordainsari osagarriak,1512681.0,1512681.0,736327.49
152002,1534,14100,,Bestelako langileak,667108.0,667108.0,399102.04
152002,1534,16000,,"Gizarte Segurantza, enpresaren kontura",1205816.0,1205816.0,546893.81
152002,1534,16500,,"Elkarkidetzako kuotak, Udalaren kontura",42599.0,42599.0,21228.55
152002,1534,20200,,Makineria eta instalazioak alokatzea,80000.0,80000.0,5830.26
152002,1534,20200,A,Makineria eta instalazioak alokatzea,0.0,11001.23,0.0
152002,1534,20200,R,Makineria eta instalazioak alokatzea,0.0,8490.57,0.0
152002,1534,21002,,Inbertsioak: BJT,1450000.0,701530.81,0.0
152002,1534,21004,,Bide publikoko jarduketa subsidiarioak,20000.0,20000.0,9313.41
152002,1534,21008,,Berehala jarduteko taldeak (haur jolasak),200000.0,200000.0,77793.46
152002,1534,21008,R,Berehala jarduteko taldeak (haur jolasak),0.0,317.48,0.0
152002,1534,21060,,Bide publikoak eta zoladura zaintzea,400000.0,400000.0,217677.77
152002,1534,21060,R,Bide publikoak eta zoladura zaintzea,0.0,92721.58,35401.68
152002,1534,21062,,Zoladura eta aglomeratuak mantentzea,250000.0,250000.0,0.0
152002,1534,21062,R,Zoladura eta aglomeratuak mantentzea,0.0,190356.42,190356.42
152002,1534,21701,,Hiri-altzariak onik zaintzea,110000.0,110000.0,15261.73
152002,1534,21703,,Arrapalak mantentzeko kontratuak,135000.0,135000.0,36840.48
152002,1534,21703,R,Arrapalak mantentzeko kontratuak,0.0,15157.5,0.0
152002,1534,21706,,Iturriak mantentzea eta garbitzea,200000.0,200000.0,11234.2
152002,1534,21706,R,Iturriak mantentzea eta garbitzea,0.0,16666.67,0.0
152002,1534,22111,,Tresnak,25000.0,25000.0,15144.11
152002,1534,22722,,Komun publikoak mantentzeko kontratua,55000.0,55000.0,24081.12
152002,1534,22722,R,Komun publikoak mantentzeko kontratua,0.0,8616.72,2666.7
152002,1641,22111,,Tresnak,15000.0,15000.0,7520.32
152002,1641,22140,,Hilerrietako berariazko gastuak,125000.0,125000.0,33133.12
152002,1641,22715,,Hondakinen gaikako bilketa,8000.0,8000.0,2590.46
152002,1641,60105,,Hobiak eta panteoiak egitea,75000.0,52978.0,0.0
152002,1641,60106,R,Hilerri musulmana,0.0,34233.66,34233.64
152002,1641,60107,,Hilerrietako lanak,300000.0,300000.0,0.0
152002,1641,60107,R,Hilerrietako lanak,0.0,1054548.18,723587.67
152002,1641,62313,,Hilerrietako tresneria erostea,0.0,22022.0,0.0
152002,1651,21006,,Berehala jarduteko taldeak (argiteria),416000.0,416000.0,226082.25
152002,1651,21006,R,Berehala jarduteko taldeak (argiteria),0.0,923.55,923.55
152002,1651,22101,,Espazio publikorako eta ingurune naturalerako energia elektrikoa hornitzea,4850000.0,4850000.0,3536736.41
152002,1651,22130,,Argiteria publikoaren mantentze orokorra,370000.0,370000.0,159351.3
152002,1651,22130,R,Argiteria publikoaren mantentze orokorra,0.0,51750.65,0.0
152002,1651,60115,,Kaleko argiteria hobetzea,200000.0,700000.0,0.0
152002,1651,60115,A,Kaleko argiteria hobetzea,0.0,316.88,316.88
152002,1651,60115,R,Kaleko argiteria hobetzea,0.0,698645.9,53751.09
152002,1711,64520,R,Salburuko superetxadia,0.0,13915.0,8349.0
152002,1711,64522,,Superetxadiak,100000.0,0.0,0.0
152002,1711,64522,R,Superetxadiak,0.0,943343.75,220941.9
152002,2381,60607,,Genero-ikuspegia kaleko argiterian,75000.0,83478.02,0.0
152002,2381,60607,A,Genero-ikuspegia kaleko argiterian,0.0,262.64,262.64
152002,2381,60607,R,Genero-ikuspegia kaleko argiterian,0.0,63848.6,23120.08
152002,4411,21705,,Autobus elektrikoak mantentzea ,181500.0,181500.0,0.0
152002,4411,47122,,"AFA eta Parke teknologikoarekiko hitzarmena, bidaiarien garraiorako",20000.0,20000.0,0.0
152002,4411,69200,A,BRT ezartzea,0.0,22548.65,0.0
152002,4411,69200,R,BRT ezartzea,0.0,108573.3,72382.2
152002,4411,71007,,Salburua-Zabalgana tranbia,2998450.0,2998450.0,636300.61
152002,4412,77000,,Taxi elektrikoak erosteko dirulaguntza,40000.0,40000.0,20000.0
152005,4411,69200,A,BRT ezartzea,0.0,5763127.8,3876039.18
152007,1711,12000,,Funtzionarioen oinarrizko ordainsariak,901154.0,901154.0,386393.78
152007,1711,12100,,Funtzionarioen ordainsari osagarriak,1188357.0,1188357.0,507642.48
152007,1711,14100,,Bestelako langileak,380939.0,380939.0,212620.08
152007,1711,16000,,"Gizarte Segurantza, enpresaren kontura",999660.0,999660.0,418069.01
152007,1711,16500,,"Elkarkidetzako kuotak, Udalaren kontura",36007.0,36007.0,16095.59
152007,1711,20200,,Makineria eta instalazioak alokatzea,135000.0,135000.0,16665.09
152007,1711,20200,R,Makineria eta instalazioak alokatzea,0.0,68906.0,23197.8
152007,1711,21014,,Txorkoak,275000.0,248000.0,0.0
152007,1711,21014,R,Txorkoak,0.0,87782.7,0.0
152007,1711,21015,A,Haztegia lekuz aldatzea (behin-behinekoa),0.0,190.67,0.0
152007,1711,21016,,Landareak erostea,40000.0,40000.0,40249.41
152007,1711,21071,,Berdegune publikoak onik zaintzea,275000.0,275000.0,83742.6
152007,1711,21071,R,Berdegune publikoak onik zaintzea,0.0,124206.42,78206.71
152007,1711,21072,,Jardinerak onik zaintzea,4000.0,4000.0,7058.14
152007,1711,21200,,Makinak eta instalazioak onik zaintzea,45000.0,45000.0,32078.98
152007,1711,21704,,Udal instalazioak ireki eta ixteko kontratua,25000.0,25000.0,7967.96
152007,1711,21704,R,Udal instalazioak ireki eta ixteko kontratua,0.0,916.25,0.0
152007,1711,22111,,Tresnak,30000.0,30000.0,9682.14
152007,1711,22711,,Berdeguneak onik zaintzea,3100000.0,3100000.0,1205806.58
152007,1711,22711,R,Berdeguneak onik zaintzea,0.0,183655.46,183655.46
152007,1711,22712,,Europa jauregiaren fatxadaren kontserbazioa,35000.0,35000.0,125.24
152007,1711,22716,,Zuhaiztiaren Kudeaketa Plana,50000.0,50000.0,0.0
152007,1711,22716,R,Zuhaiztiaren Kudeaketa Plana,0.0,41588.5,0.0
152007,1711,22740,,Erdi Aroko etxarteak onik zaintzea,13000.0,13000.0,3271.99
152007,1711,60196,,"Zuhaitzak kudeatzeko plana, auzoak",300000.0,300000.0,0.0
152007,1711,60196,R,"Zuhaitzak kudeatzeko plana, auzoak",0.0,254761.0,47421.97
152007,1711,60197,,Auzoko azpiegitura berdea,75000.0,75000.0,0.0
152007,1711,60197,R,Auzoko azpiegitura berdea,0.0,171663.06,5002.14
152007,1711,64304,,"Ordainsariak, azterlanak eta proiektuak",50000.0,50000.0,0.0
152007,1711,64304,A,"Ordainsariak, azterlanak eta proiektuak",0.0,7495.95,0.0
152007,1711,64304,R,"Ordainsariak, azterlanak eta proiektuak",0.0,5397.08,0.0
152007,1711,69906,,Udal haztegia,40000.0,40000.0,0.0
152007,2381,60609,,Auzoko azpiegitura berdea genero-ikuspegiarekin,75000.0,75000.0,8591.0
152007,2381,60609,A,Auzoko azpiegitura berdea genero-ikuspegiarekin,0.0,348.1,348.1
152007,2381,60609,R,Auzoko azpiegitura berdea genero-ikuspegiarekin,0.0,74634.4,0.0
152007,2411,22100,R,GEPO - Mugikortasuna eta espazio publikoa,0.0,21000.0,0.0
1521,1331,12000,,Funtzionarioen oinarrizko ordainsariak,287860.0,287860.0,118399.59
1521,1331,12100,,Funtzionarioen ordainsari osagarriak,355368.0,355368.0,142503.05
1521,1331,14100,,Bestelako langileak,85603.0,85603.0,72932.87
1521,1331,16000,,"Gizarte Segurantza, enpresaren kontura",242164.0,242164.0,118913.46
1521,1331,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15242.0,15242.0,7396.52
1521,1331,20200,,Aparkalekuak mantendu eta arautzea,332000.0,332000.0,82973.01
1521,1331,21005,,TAO agenteen aldagela,10000.0,10000.0,0.0
1521,1331,21050,,Seinaleztapena onik zaintzea,75000.0,75000.0,29412.64
1521,1331,21050,R,Seinaleztapena onik zaintzea,0.0,102259.15,0.0
1521,1331,21910,,Trafikoa kontrolatzeko sistema mantentzea,1254255.65,1254255.65,503338.33
1521,1331,60101,,EU- TAO eremua handitzea eta hobetzea,0.0,1494298.93,0.0
1521,1331,60107,,Zirkulazioa kontrolatzeko sistema,150000.0,650000.0,0.0
1521,1331,60143,,Bide segurtasuna hiriaren zabalpenetan,50000.0,50000.0,2704.35
1521,1331,60143,R,Bide segurtasuna hiriaren zabalpenetan,0.0,36235.54,13634.42
1521,1331,62703,,EU – Emisio gutxiko eremua,0.0,1080530.0,0.0
1521,1331,62901,,Tresneria erostea,15000.0,15000.0,12772.76
1521,1331,64521,,Salburuko super-etxadian trafikoa lasaitzea,75000.0,15000.0,12738.45
1521,4413,62701,A,BEArako kotxetegiak,0.0,122663.73,60182.4
1521,4413,62701,R,BEArako kotxetegiak,0.0,2982189.06,1063311.13
1522,4413,12000,,Funtzionarioen oinarrizko ordainsariak,174012.0,174012.0,73875.41
1522,4413,12100,,Funtzionarioen ordainsari osagarriak,244936.0,244936.0,104119.21
1522,4413,14100,,Bestelako langileak,150998.0,150998.0,91233.21
1522,4413,16000,,"Gizarte Segurantza, enpresaren kontura",196130.0,196130.0,84834.8
1522,4413,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10291.0,10291.0,5120.78
1522,4413,21105,,Autobus-geltokia onik zaindu eta mantentzea,70500.0,70500.0,15995.29
1522,4413,22101,,"Energia elektrikoaren hornikuntza, autobus-geltokia",70000.0,70000.0,14781.16
1522,4413,22102,,"Ur-hornidura eta hondar-urak araztea, autobus-geltokia",20000.0,20000.0,0.0
1522,4413,22104,,Autobus geltokiaren energia-eraginkortasuna,103000.0,103000.0,3052.0
1522,4413,22734,,Autobus-geltokiko segurtasuna,75000.0,75000.0,5812.03
1522,4413,22734,R,Autobus-geltokiko segurtasuna,0.0,21235.58,10438.6
1522,4413,22783,,"Garbiketa-zerbitzuaren kontratua, autobus-geltokia",160000.0,160000.0,17383.43
1522,4413,62953,,Autobus geltokiko ekipoetarako inbertsioak,90000.0,90000.0,0.0
1620,3421,62296,,Kirol zelaietako inbertsioak,500000.0,2069306.0,60638.33
1620,3421,62296,R,Kirol zelaietako inbertsioak,0.0,1350929.44,134819.32
1620,3422,22148,,Igerilekuak mantentzeko kontratua,1300000.0,1300000.0,554958.59
1620,3422,62926,,Igerilekuetako kontratuetako inbertsioak,300000.0,300000.0,0.0
1620,9211,62204,,Zentro eta lokaletako inbertsioak,930000.0,1930000.0,17289.09
1620,9211,62204,R,Zentro eta lokaletako inbertsioak,0.0,389023.45,145288.62
1620,9211,62205,,Ikastetxeetako obrak,300000.0,400000.0,13108.05
1620,9211,62205,R,Ikastetxeetako obrak,0.0,158004.32,126500.11
1620,9211,62293,,Udal eraikinetako inbertsioak,700000.0,850000.0,293214.48
1620,9211,62293,R,Udal eraikinetako inbertsioak,0.0,671466.87,236882.69
1620,9211,62303,,Makinak erostea,15000.0,15000.0,3489.7
1620,9211,64304,,"Ordainsariak, azterlanak eta proiektuak",15000.0,15000.0,5251.4
1620,9212,21100,,Udal eraikinak onik zaintzea,400000.0,400000.0,127920.79
1620,9212,21107,,Udal eraikinak mantentzeko konponketa eta hornikuntzak,400000.0,400000.0,109052.4
1620,9212,21107,R,Udal eraikinak mantentzeko konponketa eta hornikuntzak,0.0,5410.1,0.0
1620,9212,21207,,Ekipoak onik zaindu eta konpontzea,90000.0,90000.0,32674.92
1620,9212,22109,,Garbiketa-produktuak,270000.0,270000.0,85864.83
1620,9212,22111,,Tresnak,40000.0,40000.0,22567.69
1620,9212,22145,,"Gastu sanitarioa, Koronabirusagatik",0.0,0.0,39540.25
1620,9212,22147,,Tentsio baxuko kontratuak,10000.0,10000.0,2001.56
1620,9212,22682,,Mantentzeko hornidura txikiak,500000.0,500000.0,210212.41
1620,9212,22727,,Instalazioak mantentzeko kontratua,800000.0,800000.0,263549.95
1620,9214,22146,,Edukiontzi higienikoetarako kontratua,25000.0,25000.0,2155.39
1620,9214,22783,,Garbiketa Ataleko kontratuak,5900000.0,5900000.0,2372317.33
1620,9214,22783,R,Garbiketa Ataleko kontratuak,0.0,4055.0,1824.68
1620,9215,21200,,Makinak eta instalazioak onik zaintzea,1575000.0,1575000.0,635892.63
1620,9215,22101,,Udal eraikinetako energia elektrikoa,4310000.0,4310000.0,1578263.06
1620,9215,22103,,Energia-eraginkortasunerako kontratua,3075000.0,3075000.0,1269367.55
1620,9215,22149,,Gainerako udal eraikinetako gasa,130000.0,130000.0,134536.94
1620,9215,22751,,Instalazio elektrikoak mantentzeko kontratua,220000.0,220000.0,89584.1
1620,9215,62259,,Instalazio elektrikoetako inbertsio-kontratua ,355000.0,355000.0,126029.05
1620,9215,62303,,Energiaren kudeaketarako ekipoak berritzea,550000.0,550000.0,227500.0
1620,9219,12000,,Funtzionarioen oinarrizko ordainsariak,131824.0,131824.0,67442.17
1620,9219,12100,,Funtzionarioen ordainsari osagarriak,161652.0,161652.0,77964.16
1620,9219,14100,,Bestelako langileak,39972.0,39972.0,24600.47
1620,9219,16000,,"Gizarte Segurantza, enpresaren kontura",101545.0,101545.0,52682.23
1620,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2318.0,2318.0,1375.07
1630,9219,12000,,Funtzionarioen oinarrizko ordainsariak,3180195.0,3180195.0,1552293.69
1630,9219,12100,,Funtzionarioen ordainsari osagarriak,3995708.0,3995708.0,1953167.09
1630,9219,14100,,Bestelako langileak,2340980.0,2340980.0,1461398.7
1630,9219,16000,,"Gizarte Segurantza, enpresaren kontura",3490107.0,3490107.0,1795389.53
1630,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",151947.0,151947.0,74266.46
1641,9219,12000,,Funtzionarioen oinarrizko ordainsariak,23619.0,23619.0,10233.27
1641,9219,12100,,Funtzionarioen ordainsari osagarriak,29236.0,29236.0,13611.21
1641,9219,14100,,Bestelako langileak,0.0,0.0,5140.83
1641,9219,16000,,"Gizarte Segurantza, enpresaren kontura",17655.0,17655.0,9171.21
1641,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1630.0,1630.0,775.88
1642,9219,12000,,Funtzionarioen oinarrizko ordainsariak,86837.0,86837.0,45132.73
1642,9219,12100,,Funtzionarioen ordainsari osagarriak,104369.0,104369.0,53419.96
1642,9219,14100,,Bestelako langileak,32714.0,32714.0,16458.77
1642,9219,16000,,"Gizarte Segurantza, enpresaren kontura",72131.0,72131.0,36662.26
1642,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2274.0,2274.0,1267.14
1643,9219,12000,,Funtzionarioen oinarrizko ordainsariak,60405.0,60405.0,24689.64
1643,9219,12100,,Funtzionarioen ordainsari osagarriak,73419.0,73419.0,28870.6
1643,9219,14100,,Bestelako langileak,0.0,0.0,14408.14
1643,9219,16000,,"Gizarte Segurantza, enpresaren kontura",34447.0,34447.0,21126.73
1643,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2547.0,2547.0,1267.14
1644,9219,12000,,Funtzionarioen oinarrizko ordainsariak,850893.0,850893.0,411176.52
1644,9219,12100,,Funtzionarioen ordainsari osagarriak,1168701.0,1168701.0,566375.78
1644,9219,13000,,Lan-kontratudun langile finkoen ordainsariak,40201.0,40201.0,20008.81
1644,9219,14100,,Bestelako langileak,653495.0,653495.0,438940.0
1644,9219,16000,,"Gizarte Segurantza, enpresaren kontura",1023834.0,1023834.0,529511.08
1644,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",49177.0,49177.0,24028.19
1810,3401,11000,,Kabineteko behin-behineko langileen ordainsariak,86868.7,86868.7,43376.06
1810,3401,16000,,"Gizarte Segurantza, enpresaren kontura",12866.0,12866.0,6383.04
1810,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1559.0,1559.0,775.88
1815,3401,12000,,Funtzionarioen oinarrizko ordainsariak,221338.0,221338.0,112068.62
1815,3401,12100,,Funtzionarioen ordainsari osagarriak,271873.0,271873.0,140152.74
1815,3401,14100,,Bestelako langileak,16118.0,16118.0,376.11
1815,3401,16000,,"Gizarte Segurantza, enpresaren kontura",154540.0,154540.0,74508.94
1815,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7462.0,7462.0,3638.74
1820,3371,12000,,Funtzionarioen oinarrizko ordainsariak,2253849.0,2253849.0,1143177.41
1820,3371,12100,,Funtzionarioen ordainsari osagarriak,3133112.0,3133112.0,1596206.0
1820,3371,14100,,Bestelako langileak,2011546.0,2011546.0,1027776.58
1820,3371,16000,,"Gizarte Segurantza, enpresaren kontura",2418016.0,2418016.0,1177372.35
1820,3371,16500,,"Elkarkidetzako kuotak, Udalaren kontura",103308.0,103308.0,54378.11
1820,3371,22115,,Material técnico específico cívicos,5000.0,5000.0,8744.63
1820,3371,22145,,"Gastu sanitarioa, Koronabirusagatik",0.0,0.0,369.97
1820,3371,22607,,Gizarte-etxeetako kanpainen zabalkundea ,5000.0,5000.0,1757.4
1820,3371,22618,,Gizarte-etxeetako bestelako funtzionamendu-gastuak ,20000.0,20000.0,13073.03
1820,3371,22663,,Eguberrietako haur parkea,100000.0,100000.0,0.0
1820,3371,22663,R,Eguberrietako haur parkea,0.0,71062.47,0.0
1820,3371,22697,,Kaleidos.red fundazioko kuota,12020.24,12020.24,12020.24
1820,3371,22732,,Aisia eta denbora libreko zerbitzu-kontratuak,1985012.68,1985012.68,827088.6
1820,3371,22767,,Zonako lantaldeen programak,100000.0,100000.0,19452.75
1820,3371,22767,A,Zonako lantaldeen programak,0.0,12256.61,245.63
1820,3371,62505,,Bestelako tresnak,5000.0,5000.0,4161.97
1820,9211,62512,,Gizarte-etxeetako ekipamendu inbertsioak,100000.0,100000.0,16010.92
1820,9211,62512,R,Gizarte-etxeetako ekipamendu inbertsioak,0.0,142219.87,53.68
1820,9242,48988,,Hitzarmena: San Martin auzo-elkartea,100000.0,100000.0,100000.0
1822,1533,60133,,Gasteiz Hobetuz,1500000.0,1286800.0,0.0
1822,1533,60133,A,Gasteiz Hobetuz,0.0,455.08,455.08
1822,1533,60133,R,Gasteiz Hobetuz,0.0,1247391.5,800483.45
1822,3371,22701,,Jaietako eszenatokiak jartzea auzoetan,0.0,0.0,0.0
1822,9241,12000,,Funtzionarioen oinarrizko ordainsariak,91427.0,91427.0,44080.46
1822,9241,12100,,Funtzionarioen ordainsari osagarriak,105696.0,105696.0,52827.55
1822,9241,14100,,Bestelako langileak,72872.0,72872.0,40874.12
1822,9241,16000,,"Gizarte Segurantza, enpresaren kontura",73525.0,73525.0,37739.69
