#Orgánico,Funcional,Económico,R,Denominacion Aplicacion,Tot Credito inicial,Tot Credito Definitivo,Tot Obligado
152005,1331,60195,R,Trafiko-segurtasuneko elementuak hobetzea,0.0,32929.67,32267.07
152005,1513,60921,,Koroatzeko proiektua,400000.0,0.0,0.0
152005,1513,60921,R,Koroatzeko proiektua,0.0,750000.0,0.0
152005,1513,71001,,Koroatzeko proiektua,580000.0,580000.0,0.0
152005,1533,60102,,Irisgarritasuna hobetzea,70000.0,57500.0,0.0
152005,1533,60102,R,Irisgarritasuna hobetzea,0.0,73589.64,3327.5
152005,1533,60133,R,Auzokoek zehazteko inbertsioak,0.0,1489.77,1452.0
152005,1533,60139,R,Arabako Unibertsitate Ospitalearen inguruko obrak,0.0,271981.11,249035.56
152005,1533,60140,,"Honduras kalean trafikoa erregulatzea, bizikleten ibilbideetan",57500.0,57500.0,79549.03
152005,1533,60140,R,"Honduras kalean trafikoa erregulatzea, bizikleten ibilbideetan",0.0,54990.33,54990.33
152005,1533,60143,,Bide segurtasuna hobetzeko lanak ,0.0,70000.0,0.0
152005,1533,60171,,Bizikletak aparkatzekoak eta bizikletentzako lonjak,100000.0,100000.0,0.0
152005,1533,60171,A,Bizikletak aparkatzekoak eta bizikletentzako lonjak,0.0,187.16,0.0
152005,1533,60172,A,Espazio publikoko inbertsioen gida-plana,0.0,124.63,0.0
152005,1533,60189,,BJTen inbertsioak,1654000.0,1654000.0,688464.29
152005,1533,60198,,Auzokoek zehazteko inbertsioak eta espazio publikoko gida-plana,1935174.4,2935174.4,127766.25
152005,1533,60198,R,Auzokoek zehazteko inbertsioak eta espazio publikoko gida-plana,0.0,934420.47,487976.14
152005,1533,60922,,Bizikleta-gordailua,100000.0,100000.0,35110.0
152005,1533,60923,,Bidegorriak erdialdetik,100000.0,100000.0,20658.55
152005,1533,60923,R,Bidegorriak erdialdetik,0.0,143950.09,143097.83
152005,1533,60924,,Bidegorrien sarea handitzea,125000.0,125000.0,0.0
152005,1533,61116,R,Errota kalea berritzea,0.0,351155.88,299620.92
152005,1533,61117,R,Boronbizkarra-Elexaldeko jolas-eremuak,0.0,212539.15,27654.13
152005,1533,61118,,Konstituzio plazaren irisgarritasuna,200000.0,252000.0,277648.53
152005,1533,61118,R,Konstituzio plazaren irisgarritasuna,0.0,1165.55,1165.55
152005,1533,61119,,Parkour parkea,100000.0,100000.0,0.0
152005,1533,61119,R,Parkour parkea,0.0,100000.0,0.0
152005,1533,61120,,Haurrentzako jolasguneetan jolas egokituak jartzea,141740.0,141740.0,0.0
152005,1533,61120,R,Haurrentzako jolasguneetan jolas egokituak jartzea,0.0,141740.0,0.0
152005,1533,61122,,Terrorismoaren Biktimen Oroimenezko Zentroa,50000.0,50000.0,3932.5
152005,1533,64304,,"Ordainsariak, azterlanak eta proiektuak",40000.0,40000.0,9841.38
152005,1533,64332,,Hiri baratzeak,120000.0,0.0,0.0
152005,1533,64332,R,Hiri baratzeak,0.0,18820.56,18819.64
152005,1533,64517,,Hirigunea biziberritzeko Bost Enparantza plana,4800000.0,5935000.0,1007984.98
152005,1533,64517,R,Hirigunea biziberritzeko Bost Enparantza plana,0.0,47272.33,24804.96
152005,1533,64518,,Latinoamerikako biribilgunea lurperatzeko proiektua lantzea,287500.0,0.0,0.0
152005,1534,21009,,Zaharkitutako haurrentzako jolasak berritzea,170000.0,170000.0,0.0
152005,1534,21009,R,Zaharkitutako haurrentzako jolasak berritzea,0.0,177225.25,150000.0
152005,1651,60115,,Kaleko argiteria hobetzea,425000.0,125000.0,0.0
152005,1651,60115,R,Kaleko argiteria hobetzea,0.0,258435.57,257772.11
152005,1651,60318,,"Argindar-kableak kentzea, Abetxuku eta Adurtzan",60000.0,30000.0,0.0
152005,1651,60318,R,"Argindar-kableak kentzea, Abetxuku eta Adurtzan",0.0,64580.46,0.0
152005,4411,21705,,Autobus elektrikoak mantentzea ,0.0,181500.0,0.0
152005,4411,69200,,BRT ezartzea,2357250.0,37708500.0,0.0
152005,4411,69200,R,BRT ezartzea,0.0,440000.0,0.0
152005,4411,71003,,"Hitzarmena: Eusko Jaurlaritza, AFA, Udala - tranbia hegoalderantz luzatzea",1172675.0,1172675.0,0.0
152005,4412,77000,,Taxi elektrikoak erosteko diru-laguntza,0.0,60000.0,0.0
152007,1711,12000,,Funtzionarioen oinarrizko ordainsariak,856057.0,856057.0,552764.48
152007,1711,12100,,Funtzionarioen ordainsari osagarriak,1222825.0,1222825.0,867969.25
152007,1711,14100,,Bestelako langileak,408044.0,408044.0,359680.42
152007,1711,16000,,"Gizarte Segurantza, enpresaren kontura",785132.0,785132.0,643625.41
152007,1711,16500,,"Elkarkidetzako kuotak, Udalaren kontura",38589.0,38589.0,27735.04
152007,1711,20200,,Makineria eta instalazioak alokatzea,220000.0,125000.0,125791.24
152007,1711,21013,,Zurezko pasabideak mantentzea,58000.0,58000.0,0.0
152007,1711,21013,R,Zurezko pasabideak mantentzea,0.0,57717.0,33545.81
152007,1711,21040,,Transmisoreak mantentzea,3000.0,3000.0,445.99
152007,1711,21071,,Berdegune publikoak onik zaintzea,260000.0,260000.0,92664.64
152007,1711,21071,R,Berdegune publikoak onik zaintzea,0.0,20150.0,20147.35
152007,1711,21072,,Jardinerak onik zaintzea,10000.0,10000.0,0.0
152007,1711,21073,,Arboretoa onik zaintzea,18568.16,18568.16,19099.89
152007,1711,21074,,Kanpoko Eraztun Berdea onik zaintzeko lanak,325000.0,325000.0,201096.27
152007,1711,21076,,Mintegietako fibrozementuzko mahaiak deskontaminatzea,10000.0,0.0,0.0
152007,1711,21200,,Makinak eta instalazioak onik zaintzea,60000.0,60000.0,10714.47
152007,1711,21704,,Udal instalazioak ireki eta ixteko kontratua,21000.0,21000.0,16048.52
152007,1711,22111,,Tresnak,45000.0,45000.0,10374.36
152007,1711,22699,,Life Lutreola proiektua,48280.49,48280.49,12091.57
152007,1711,22711,,Berdeguneak onik zaintzea,3301696.68,3226696.68,2130728.12
152007,1711,22711,R,Berdeguneak onik zaintzea,0.0,56601.88,50000.0
152007,1711,22712,,Europa jauregiaren fatxadaren kontserbazioa,30000.0,30000.0,6932.25
152007,1711,22714,,Nekazaritza-elikagaien plana,50000.0,50000.0,0.0
152007,1711,22715,,Paisaiarako ekintza-plana,52251.0,52251.0,0.0
152007,1711,22716,,Zuhaiztiaren Kudeaketa Plana,50000.0,50000.0,0.0
152007,1711,22716,R,Zuhaiztiaren Kudeaketa Plana,0.0,47363.5,12213.5
152007,1711,22740,,Erdi Aroko etxarteak onik zaintzea,0.0,13000.0,0.0
152007,1711,60182,,Zuhaitz proiektua,65000.0,65000.0,1299.7
152007,1711,60182,R,Zuhaitz proiektua,0.0,11500.0,8880.3
152007,1711,60183,A,"Parke, plaza eta parkeak egokitzea",0.0,63163.61,43245.37
152007,1711,60196,,"Zuhaitzak kudeatzeko plana, Zaramaga eta Pilar",50000.0,50000.0,0.0
152007,1711,60196,R,"Zuhaitzak kudeatzeko plana, Zaramaga eta Pilar",0.0,38401.24,16874.9
152007,1711,60197,,Auzoko azpiegitura berdea,50000.0,50000.0,0.0
152007,1711,60197,R,Auzoko azpiegitura berdea,0.0,159.59,0.0
152007,1711,60312,,Urmaelak kloratze sistemak jartzea,0.0,50000.0,0.0
152007,1711,60317,,Lorategietan ureztapen automatikoa instalatzeko obrak,150000.0,0.0,0.0
152007,1711,60317,R,Lorategietan ureztapen automatikoa instalatzeko obrak,0.0,112123.18,112123.18
152007,1711,64304,,"Ordainsariak, azterlanak eta proiektuak",60000.0,50000.0,8568.77
152007,1711,64304,R,"Ordainsariak, azterlanak eta proiektuak",0.0,3735.0,0.0
152007,1711,64318,,Dibertsitatea kontserbatzeko azterlanak,67000.0,40000.0,17450.96
152007,1711,64318,A,Dibertsitatea kontserbatzeko azterlanak,0.0,742.0,742.0
152007,1711,64333,,Txakurrentzako espazioak,15000.0,15000.0,0.0
152007,1711,69900,,Landareak erostea,40000.0,40000.0,18359.01
152009,1711,12000,,Funtzionarioen oinarrizko ordainsariak,26032.0,26032.0,17928.68
152009,1711,12100,,Funtzionarioen ordainsari osagarriak,36604.0,36604.0,27584.67
152009,1711,13000,,Lan-kontratudun langile finkoen ordainsariak,70876.0,70876.0,51348.71
152009,1711,14100,,Bestelako langileak,73315.0,73315.0,52811.37
152009,1711,16000,,"Gizarte Segurantza, Udalaren kontura",56952.0,56952.0,42787.62
152009,1711,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3951.0,3951.0,2797.0
1620,3421,62296,,Kirol zelaietako inbertsioak,1000000.0,150000.0,36180.82
1620,3421,62296,R,Kirol zelaietako inbertsioak,0.0,357412.17,357268.51
1620,3422,22148,,Igerilekuak mantentzeko kontratua,1191619.21,1315000.0,791116.96
1620,3422,62926,,Igerilekuetako kontratuetako inbertsioak,354000.0,354000.0,235372.64
1620,4312,60930,R,"Inbertsioak, handizkako azokan",0.0,66965.83,60371.17
1620,9211,60930,,"Inbertsioak, handizkako azokan",89500.0,89500.0,3354.97
1620,9211,62204,,Zentro eta lokaletako inbertsioak,150000.0,285683.19,14278.0
1620,9211,62204,R,Zentro eta lokaletako inbertsioak,0.0,7986.85,5918.39
1620,9211,62205,,Ikastetxeetako obrak.,200000.0,200000.0,0.0
1620,9211,62205,R,Ikastetxeetako obrak.,0.0,12271.46,12271.46
1620,9211,62293,,Udal eraikinetako inbertsioak,300000.0,300000.0,2980.23
1620,9211,62303,,Makinak erostea,7000.0,7000.0,2478.0
1620,9211,62303,R,Makinak erostea,0.0,5138.27,5138.27
1620,9211,64304,,"Ordainsariak, azterlanak eta proiektuak",23000.0,23000.0,15112.66
1620,9212,21100,,Udal eraikinak onik zaintzea,1157600.53,1165600.53,831553.27
1620,9212,21107,,Udal eraikinak mantentzeko konponketa eta hornikuntzak,595000.0,495000.0,135101.23
1620,9212,21107,R,Udal eraikinak mantentzeko konponketa eta hornikuntzak,0.0,17379.29,17320.81
1620,9212,21207,,Ekipoak onik zaindu eta konpontzea,90000.0,90000.0,49777.17
1620,9212,22109,,Garbiketa-produktuak,300000.0,270000.0,178102.54
1620,9212,22111,,Tresnak eta lanabesak,30000.0,30000.0,40560.3
1620,9212,22147,,Tentsio baxuko kontratuak,10000.0,10000.0,672.2
1620,9212,22604,,Zigorrak,6100.0,6100.0,0.0
1620,9212,22722,,Komun publikoak mantentzeko kontratua,30000.0,30000.0,21234.69
1620,9212,22727,,Instalazioak mantentzeko kontratua,700000.0,600000.0,357944.45
1620,9213,22101,,Udal eraikinetako energia elektrikoa,4275000.0,4275000.0,2695275.86
1620,9213,62259,,Instalazio elektrikoetako inbertsio-kontratua ,0.0,25000.0,0.0
1620,9214,22146,,Edukiontzi higienikoetarako kontratua,15000.0,15000.0,8160.95
1620,9214,22783,,Garbiketa Ataleko kontratuak,4371514.89,5050000.0,3085551.95
1620,9214,48960,,Hitzarmena ASAFESekin - Instalazioen garbiketa,121548.0,18320.97,0.0
1620,9215,21200,,Makinak eta instalazioak onik zaintzea,1451000.0,1550000.0,1010344.56
1620,9215,22103,,Energia-eraginkortasunerako kontratua,4063496.7,4265000.0,2562736.25
1620,9215,22149,,Gainerako udal eraikinetako gasa,90000.0,90000.0,64004.64
1620,9215,22751,,Instalazio elektrikoak mantentzeko kontratua,0.0,5000.0,0.0
1620,9215,62303,,Energiaren kudeaketarako ekipoak berritzea,62000.0,62000.0,41339.04
1620,9219,12000,,Funtzionarioen oinarrizko ordainsariak,94831.0,94831.0,64073.48
1620,9219,12100,,Funtzionarioen ordainsari osagarriak,116929.0,116929.0,87920.9
1620,9219,14100,,Bestelako langileak,90044.0,90044.0,44501.81
1620,9219,16000,,"Gizarte Segurantza, enpresaren kontura",78847.0,78847.0,59424.56
1620,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2197.0,2197.0,1578.9
1630,9219,12000,,Funtzionarioen oinarrizko ordainsariak,1664533.0,1664533.0,1145357.23
1630,9219,12100,,Funtzionarioen ordainsari osagarriak,2191573.0,2191573.0,1656537.61
1630,9219,13000,,Lan-kontratudun langile finkoen ordainsariak,46834.0,46834.0,22876.77
1630,9219,14100,,Bestelako langileak,4316457.0,4316457.0,3335614.55
1630,9219,16000,,"Gizarte Segurantza, Udalaren kontura",2859762.0,2859762.0,2222300.19
1630,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",132293.0,132293.0,97008.3
1641,9219,12000,,Funtzionarioen oinarrizko ordainsariak,56275.0,56275.0,46022.37
1641,9219,12100,,Funtzionarioen ordainsari osagarriak,65131.0,65131.0,57641.23
1641,9219,14100,,Bestelako langileak,84068.0,84068.0,38967.99
1641,9219,16000,,"Gizarte Segurantza, Udalaren kontura",62128.0,62128.0,46742.98
1641,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1207.0,1207.0,954.14
1642,9219,12000,,Funtzionarioen oinarrizko ordainsariak,61004.0,61004.0,33271.28
1642,9219,12100,,Funtzionarioen ordainsari osagarriak,75495.0,75495.0,39804.69
1642,9219,14100,,Bestelako langileak,25852.0,25852.0,63601.41
1642,9219,16000,,"Gizarte Segurantza, enpresaren kontura",45198.0,45198.0,48809.1
1642,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1207.0,1207.0,867.4
1643,9219,12000,,Funtzionarioen oinarrizko ordainsariak,22582.0,22582.0,15387.12
1643,9219,12100,,Funtzionarioen ordainsari osagarriak,31806.0,31806.0,23939.19
1643,9219,16000,,"Gizarte Segurantza, enpresaren kontura",11807.0,11807.0,8754.27
1644,9219,12000,,Funtzionarioen oinarrizko ordainsariak,898418.0,898418.0,595883.95
1644,9219,12100,,Funtzionarioen ordainsari osagarriak,1242905.0,1242905.0,930421.18
1644,9219,13000,,Lan-kontratudun langile finkoen ordainsariak,98377.0,98377.0,62365.01
1644,9219,14100,,Bestelako langileak,287920.0,287920.0,269233.96
1644,9219,16000,,"Gizarte Segurantza, enpresaren kontura",844354.0,844354.0,679195.61
1644,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",43746.0,43746.0,35148.16
1810,3401,11000,,Kabineteko behin-behineko langileen ordainsariak,79177.0,79177.0,57325.67
1810,3401,16000,,"Gizarte Segurantza, Udalaren kontura",11512.0,11512.0,8534.46
1810,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1478.0,1478.0,1062.2
1815,3401,12000,,Funtzionarioen oinarrizko ordainsariak,101174.0,101174.0,60467.11
1815,3401,12100,,Funtzionarioen ordainsari osagarriak,122376.0,122376.0,82521.35
1815,3401,14100,,Bestelako langileak,309227.0,309227.0,210106.23
1815,3401,16000,,"Gizarte Segurantza, enpresaren kontura",146952.0,146952.0,105954.87
1815,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8417.0,8417.0,4695.89
1820,3371,12000,,Funtzionarioen oinarrizko ordainsariak,1938429.0,1938429.0,1254750.47
1820,3371,12100,,Funtzionarioen ordainsari osagarriak,2737461.0,2737461.0,1982924.17
1820,3371,14100,,Bestelako langileak,2440091.0,2440091.0,1801107.44
1820,3371,16000,,"Gizarte Segurantza, enpresaren kontura",2209395.0,2209395.0,1566383.88
1820,3371,16500,,"Elkarkidetzako kuotak, Udalaren kontura",84222.0,84222.0,64420.62
1820,3371,22115,,Gizarte-etxeetako berariazko material teknikoa ,10000.0,10000.0,10098.18
1820,3371,22607,,Gizarte-etxeetako kanpainen zabalkundea ,25000.0,25000.0,24710.86
1820,3371,22618,,Gizarte-etxeetako bestelako funtzionamendu-gastuak ,20000.0,20000.0,18031.74
1820,3371,22663,,Eguberrietako haur parkea,115000.0,115000.0,0.0
1820,3371,22663,R,Eguberrietako haur parkea,0.0,108877.65,108877.65
1820,3371,22697,,Kaleidos.red fundazioko kuota,12020.0,12020.0,12020.24
1820,3371,22709,,Udako jolasak,100000.0,100000.0,61855.05
1820,3371,22732,,Aisia eta denbora libreko zerbitzu-kontratuak,1683534.0,1915620.0,1116203.23
1820,3371,22767,,Zonako lantaldeen programak,75000.0,97000.0,27920.9
1820,3371,62505,,Bestelako tresnak,10000.0,10000.0,7557.21
1820,3371,62508,R,Zabalgana gizarte-etxeko ekipamendua,0.0,103702.74,100844.23
1820,9211,62512,,Gizarte-etxeetako ekipamendu inbertsioak,200000.0,200000.0,38814.21
1820,9211,62515,,Eskalada-murrua,50000.0,50000.0,0.0
1820,9211,62515,R,Eskalada-murrua,0.0,100000.0,100000.0
1820,9242,48988,,Hitzarmena: San Martin auzo-elkartea,100000.0,100000.0,100000.0
1822,9241,12000,,Funtzionarioen oinarrizko ordainsariak,109749.0,109749.0,55779.02
1822,9241,12100,,Funtzionarioen ordainsari osagarriak,125325.0,125325.0,75338.64
1822,9241,14100,,Bestelako langileak,83689.0,83689.0,64857.09
1822,9241,16000,,"Gizarte Segurantza, enpresaren kontura",83160.0,83160.0,52029.85
1822,9241,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3621.0,3621.0,1734.8
1822,9241,22670,,Paisaia-muralak margotzeko lehiaketa,90000.0,30000.0,0.0
1822,9241,22670,R,Paisaia-muralak margotzeko lehiaketa,0.0,90000.0,60000.0
1822,9241,22696,,Aurrekontu partizipatiboen prozesua,25000.0,2000.0,1907.01
1822,9241,22698,,Herritar-kontsultak,11666.0,11666.0,0.0
1822,9241,22699,,Herritarren parte-hartzeko beste hainbat gastu,2500.0,2500.0,2141.3
1822,9241,22732,,Zerbitzuak emateko kontratuak,95000.0,87000.0,39473.36
1822,9241,22732,R,Zerbitzuak emateko kontratuak,0.0,5000.0,5000.0
1822,9241,22799,,Herritarren parte-hartzeko beste hainbat kanpo-lan,86500.0,86500.0,22047.78
1822,9241,62505,,Bestelako tresnak,30000.0,10000.0,2503.07
1822,9242,48014,,Diru-laguntza: herritarren partaidetzarako proiektua,24000.0,24000.0,3500.0
1822,9242,48954,,Auzo-elkarteentzako diru-laguntzak,210000.0,180000.0,178316.0
2310,3301,11000,,Kabineteko behin-behineko langileen ordainsariak,65359.0,65359.0,52402.0
2310,3301,12000,,Funtzionarioen oinarrizko ordainsariak,1291.0,1291.0,0.0
2310,3301,12100,,Funtzionarioen ordainsari osagarriak,2351.0,2351.0,0.0
2310,3301,16000,,"Gizarte Segurantza, enpresaren kontura",14851.0,14851.0,10464.5
2310,3301,22765,,Iradier Arenako zerbitzu-kontratua,10000.0,15000.0,7260.0
2310,3392,22737,,Erraldoiek konpartsak,28000.0,28000.0,0.0
2311,3291,43101,,Luis Aranburu Musika Eskolari,970601.04,910601.04,582360.63
2311,3291,73101,,"Ekarpena, Luis Aranburu Musika Eskolari",110987.32,40987.32,0.0
2311,3292,43103,,Jose Uruñuela Dantza Kontserbatorioari,530000.0,448382.15,318000.0
2311,3292,73103,,Jose Uruñuela Dantza Kontserbatorioari,5931.46,5931.46,0.0
2311,3301,12000,,Funtzionarioen oinarrizko ordainsariak,274193.0,274193.0,185846.63
2311,3301,12100,,Funtzionarioen ordainsari osagarriak,335288.0,335288.0,252449.48
2311,3301,13000,,Lan-kontratudun langile finkoen ordainsariak,76714.0,76714.0,45487.79
2311,3301,14100,,Bestelako langileak,98066.0,98066.0,87446.95
2311,3301,16000,,"Gizarte Segurantza, Udalaren kontura",223249.0,223249.0,163539.0
2311,3301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",14568.0,14568.0,11179.1
2311,3301,21208,,Ikus-entzunezko ekipoak konpontzea,800.0,800.0,0.0
2311,3301,22111,,Tresna eta lanabesak,400.0,400.0,257.81
2311,3301,62501,,Altzariak,1000.0,1000.0,0.0
2311,3301,62901,,Kultur ekintzarako ekipoak erostea,6500.0,6500.0,2321.63
2311,3341,48975,,Artium museoa,90000.0,90000.0,90000.0
231201,3322,12000,,Funtzionarioen oinarrizko ordainsariak,207964.0,207964.0,150995.38
231201,3322,12100,,Funtzionarioen ordainsari osagarriak,235082.0,235082.0,190255.29
231201,3322,14100,,Bestelako langileak,88104.0,88104.0,32547.96
231201,3322,16000,,"Gizarte Segurantza, enpresaren kontura",141917.0,141917.0,106732.91
231201,3322,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3449.0,3449.0,2168.5
231201,3322,22699,,Artxiboko kontserbazio-gastu materialak,6800.0,6800.0,5073.25
231201,3322,22752,,Udal artxiboko kontratuak,70000.0,70000.0,0.0
231201,3322,62800,,Artxiborako argitalpenak eta liburuak erostea,20443.77,20443.77,17292.76
231201,3322,62801,,Udal Artxiborako funtsak erostea,3000.0,3000.0,1607.3
231202,3391,12000,,Funtzionarioen oinarrizko ordainsariak,188199.0,188199.0,125209.75
231202,3391,12100,,Funtzionarioen ordainsari osagarriak,259224.0,259224.0,192790.2
231202,3391,14100,,Bestelako langileak,211590.0,211590.0,160178.02
231202,3391,16000,,"Gizarte Segurantza, enpresaren kontura",181880.0,181880.0,140047.37
231202,3391,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8765.0,8765.0,6298.1
231202,3391,22624,,Folklore akademiako programazio-gastuak,30000.0,30000.0,7388.07
231202,3391,22625,,Folklore Akademiaren musika-udalekuak,65000.0,65000.0,65000.0
231202,3391,22757,,Folklore Akademiako zerbitzu-enpresak,25000.0,35000.0,28796.17
231202,3391,62914,,Folklore Akademiako ekipamendua,6000.0,6000.0,1397.86
231203,3301,20103,,Alokairuak,45000.0,50000.0,27746.82
231203,3341,14100,,Bestelako langileak,41870.0,41870.0,0.0
231203,3341,16000,,"Gizarte Segurantza, enpresaren kontura",12851.0,12851.0,0.0
231203,3341,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1207.0,1207.0,0.0
231203,3341,22635,,Azkena Rock jaialdia,270000.0,270000.0,270000.0
231203,3341,22646,,Gu ere bertsotan,34000.0,34000.0,21927.34
231203,3341,22652,,Beste kultura-jarduera batzuk - dantzaldiak,58000.0,58000.0,40203.79
231203,3341,22653,,Kultura-zabalkundea,95000.0,92000.0,41859.62
231203,3341,22654,,Kultura Plan Estrategikoa,10000.0,40000.0,7840.8
231203,3341,22733,,Espazio publikoetako kultura-programak,180000.0,180000.0,177196.11
231203,3341,22756,,Kultur Ekintzen Zerbitzua,170000.0,170000.0,102902.26
231203,3341,41921,,"Hitzarmena: EHU, Cortada jaialdia",6000.0,6000.0,4800.0
231203,3341,48917,,Hitzarmena Magialdiarekin,80000.0,88000.0,79200.0
231203,3341,48929,,Deialdia: Jazzaldia,114400.0,125400.0,100320.0
231203,3341,48933,,Kultur proiektuetarako diru-laguntza deialdia,150000.0,175000.0,140104.0
231203,3341,48939,,Valentín de Foronda patronatua,8000.0,8000.0,8000.0
231203,3341,48961,,Hitzarmena: World Press Photo,36500.0,43000.0,34400.0
231203,3341,48962,,Hitzarmena: argazkigintza-elkartea,8000.0,8000.0,6400.0
231203,3341,48970,,Hitzarmena: Arabako Bertsozale Elkartea,14000.0,14000.0,14000.0
231203,3341,48971,,Hitzarmena Arabako Dantzarien Biltzarrarekin,8000.0,8000.0,0.0
231203,3342,22725,,Artista amateurren ikuskizunak sustatzea,30000.0,20000.0,0.0
231203,3361,68500,,Eskultura eta artelanak erostea,13400.0,28804.33,5350.0
231203,3361,68503,,Artelanak zaindu eta zaharberritzeko plana,6000.0,6000.0,750.2
231203,3361,78100,,Diru-laguntza: Santa Maria katedraleko obrak,0.0,150000.0,0.0
231203,3381,12000,,Funtzionarioen oinarrizko ordainsariak,140454.0,140454.0,89594.52
231203,3381,12100,,Funtzionarioen ordainsari osagarriak,179203.0,179203.0,133012.56
231203,3381,14100,,Bestelako langileak,0.0,0.0,35862.12
231203,3381,16000,,"Gizarte Segurantza, enpresaren kontura",79836.0,79836.0,71046.12
231203,3381,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3404.0,3404.0,2793.26
231203,3381,22643,,"Erraldoiak, harmailak eta jaiotza konpontzea",15000.0,15000.0,76.6
231203,3381,22660,,Inauteriak,30000.0,30000.0,32568.0
231203,3381,22661,,Andre Maria Zuriaren jaiak,705000.0,705000.0,626660.17
231203,3381,22662,,Olarizu,6000.0,6000.0,0.0
231203,3381,22663,,Eguberri eta erregetako kanpaina,179000.0,179000.0,20401.54
231203,3381,22664,,San Anton eta Santa Ageda jaiak,13000.0,13000.0,13908.76
231203,3381,48024,,Hitzarmena erregioen etxeekin,53000.0,44200.0,35360.0
231203,3381,48910,,Hitzarmena: Blusen eta nesken batzordea,70000.0,75000.0,0.0
231203,3381,48911,,Jaietako blusa eta neska taldeei diru laguntzak emateko deialdia,0.0,0.0,60000.0
231203,3381,48922,,Inauterietako konpartsentzako deialdia,74000.0,74000.0,73131.0
231203,3381,48969,,Hitzarmena Urrezko Zeledoien Elkartearekin,0.0,7000.0,5600.0
231203,3381,78001,,Ekarpena: lurralde etxeak,27000.0,40800.0,32640.0
231204,3321,22649,,Udalaren liburutegi sarearen programa,55000.0,55000.0,34701.1
231204,3321,22749,,Liburutegi sareko kontratuak,1541893.95,1689885.95,1123927.51
231204,3321,22799,,Kanpoko beste zenbait lan,20000.0,20000.0,18150.0
231204,3321,62800,,Liburutegietarako argitalpenak eta liburuak erostea,118000.0,118000.0,68421.45
231204,3341,12000,,Funtzionarioen oinarrizko ordainsariak,195885.0,195885.0,128490.81
231204,3341,12100,,Funtzionarioen ordainsari osagarriak,218572.0,218572.0,150123.94
231204,3341,14100,,Bestelako langileak,349440.0,349440.0,151787.96
231204,3341,16000,,"Gizarte Segurantza, Udalaren kontura",212089.0,212089.0,133479.05
231204,3341,16500,,"Elkarkidetzako kuotak, Udalaren kontura",18797.0,18797.0,7893.34
231204,3341,22607,,Gizarte-etxeetako kanpainen zabalkundea,15000.0,15000.0,2853.54
231204,3341,22636,,Gizarte-etxeetako kultura-ikastaroak,606000.0,646000.0,379604.68
231204,3341,22647,,Gizarte-etxeetako kanpainak,65000.0,65000.0,50865.99
231204,3341,22671,,Alberto Schommer kultur zentroa taxutzeko azterlana,10000.0,10000.0,0.0
231204,3341,48958,,Hitzarmena: Arabako liburu-saltzaileen elkartea,6000.0,6000.0,6000.0
231205,3332,12000,,Funtzionarioen oinarrizko ordainsariak,67497.0,67497.0,45207.86
231205,3332,12100,,Funtzionarioen ordainsari osagarriak,83193.0,83193.0,63873.53
231205,3332,14100,,Bestelako langileak,853.0,853.0,0.0
231205,3332,16000,,"Gizarte Segurantza, enpresaren kontura",40659.0,40659.0,30609.77
231205,3332,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2197.0,2197.0,1578.9
231205,3332,22622,,Montehermoso Kulturunea,90000.0,115000.0,58352.37
231205,3332,22751,,Montehermosoko zerbitzu-kontratuak,50000.0,125000.0,48604.45
231205,3332,22753,,Montehermosoko kultur programazioa - Euskararen etxea,225000.0,225000.0,155902.07
231205,3332,62602,,Mediatekarako multimedia funtsak,1500.0,2500.0,51.12
231205,3332,62901,,Montehermosoko ekipoak erostea,35000.0,35000.0,33.88
231205,3332,62925,,kultura eratzen,13100.94,13100.94,0.0
231210,3392,12000,,Funtzionarioen oinarrizko ordainsariak,505301.0,505301.0,343789.37
231210,3392,12100,,Funtzionarioen ordainsari osagarriak,619736.0,619736.0,466652.96
231210,3392,14100,,Bestelako langileak,98757.0,98757.0,122287.98
231210,3392,16000,,"Gizarte Segurantza, Udalaren kontura",325976.0,325976.0,259780.9
231210,3392,16500,,"Elkarkidetzako kuotak, Udalaren kontura",20293.0,20293.0,13655.75
231210,3392,21207,,Musika Bandako ekipoak konpontzea eta mantentzea,15000.0,15000.0,9261.57
231210,3392,22692,,Musika Banda - kolaborazioak,12000.0,12000.0,0.0
231210,3392,22699,,Musika Bandaren programazio gastuak,45000.0,45000.0,26854.84
231210,3392,22732,,Zerbitzuak emateko kontratuak,8000.0,8000.0,11604.23
231210,3392,62800,,Argitalpenak eta liburuak erostea,5000.0,5000.0,4702.16
